,type,rcvTime,vehicleId,x_pos,y_pos,x_spd,y_spd
52,2,1656,2343,7448.707460542965,2492.782501572889,-9.059018856893475,9.769886211566288
53,2,1657,2343,7439.565178606675,2502.5545249900542,-9.090218423873337,9.803523215572817
54,2,1658,2343,7430.695683600678,2512.4315993275654,-8.724308215044463,10.1314673600294
55,2,1659,2343,7422.142244658234,2522.8015644423945,-8.399606273693824,10.4109197770092
56,2,1660,2343,7413.929661000991,2533.2163165952834,-8.261771562479797,10.430740104776994
57,2,1661,2343,7406.349865159352,2544.193769082727,-6.617306243700519,11.57765360276389
58,2,1662,2343,7399.7222625567065,2555.750188496868,-6.6007428679557,11.52972107220547
59,2,1663,2343,7393.207063075359,2567.2035195069875,-6.539068328260029,11.688555406986968
60,2,1664,2343,7387.276725218311,2578.948480968605,-5.890845745059435,11.947940274859873
61,2,1665,2343,7382.008939264844,2590.0943364944806,-4.759378552465291,9.576289129121717
62,2,1666,2343,7378.852798053527,2598.1649952054295,-2.077133459989291,5.871855579191858
63,2,1667,2343,7377.976668430387,2605.816552855689,0.49587860209746404,8.386554869423854
64,2,1668,2343,7383.964343582641,2612.1867649132378,8.504965727504926,5.758803157128676
65,2,1669,2343,7395.35064390233,2617.106764625509,9.655305408224697,7.275942857907793
66,2,1670,2343,7408.311153164435,2616.664654160203,13.12596670088204,-2.244148280637962
67,2,1671,2343,7421.616788594334,2614.049021176626,13.039346913805892,-2.565313639331804
68,2,1672,2343,7434.9316811705485,2611.4288142255996,13.138136100744385,-2.584750537228934
69,2,1673,2343,7448.257810717919,2608.8118459881084,13.03654021828193,-2.5648954809305673
70,2,1674,2343,7461.055635983225,2604.573914416496,12.145802855170354,-5.009292984790131
71,2,1675,2343,7471.125854944995,2600.396990586601,8.074245601840925,-3.348290441870658
72,2,1676,2343,7476.855887965175,2597.8744912852208,3.8990700985281532,-1.6839316379542622
73,2,1677,2343,7478.682405881887,2597.139378597579,0.005563897245389001,-0.002350886570138
74,2,1678,2343,7478.5575449845,2597.1407183699034,3.6403211807e-05,3.6403211807e-05
75,2,1679,2343,7478.48139379684,2597.1421549180513,3.6403211807e-05,3.6403211807e-05
76,2,1680,2343,7478.457307875726,2597.143153812372,3.6403211807e-05,3.6403211807e-05
77,2,1681,2343,7478.711061128437,2597.1357882976017,3.6403211807e-05,3.6403211807e-05
78,2,1682,2343,7478.762076578876,2597.129922622986,3.6403211807e-05,3.6403211807e-05
79,2,1683,2343,7478.591025730912,2597.1386830938523,3.6403211807e-05,3.6403211807e-05
80,2,1684,2343,7478.597715507328,2597.136277787394,3.6403211807e-05,3.6403211807e-05
81,2,1685,2343,7479.0263414252795,2597.1240328038393,3.6403211807e-05,3.6403211807e-05
82,2,1686,2343,7479.11143640306,2597.1150296899823,3.6403211807e-05,3.6403211807e-05
83,2,1687,2343,7478.922264999388,2597.1265063845267,3.6403211807e-05,3.6403211807e-05
84,2,1688,2343,7478.734639420258,2597.1317614437426,3.6403211807e-05,3.6403211807e-05
85,2,1689,2343,7479.9693056543665,2596.688057414699,2.000719700981023,-0.835612413869213
86,2,1690,2343,7483.215323939362,2597.3575381871406,4.134806417368694,0.030678051208906
87,2,1691,2343,7489.411297960703,2599.021515331102,5.914682472191478,1.513958506814677
88,2,1692,2343,7494.144350909023,2604.3465540615643,5.457755534163702,5.996051119680546
89,2,1693,2343,7500.30458199882,2611.025874456033,6.981736853093241,7.317978868172218
90,2,1694,2343,7508.1680616794,2618.9620787515546,8.584273001710137,8.476036168186651
91,2,1695,2343,7518.352542781845,2627.0818786848604,11.284598265679112,8.366644518307647
92,2,1696,2343,7531.518659189601,2634.58337924475,14.37841251614577,6.980854876215112
93,2,1697,2343,7546.208070496106,2640.919780563972,14.623294537788261,6.443975527568999
94,2,1698,2343,7560.8539687525745,2647.7084178132504,14.235767529551717,7.444866954332168
95,2,1699,2343,7574.332094571461,2656.512384044451,11.477347958829066,11.170994904285086
96,2,1700,2343,7587.305004607622,2665.8117614497687,14.248732274749718,7.296543304191006
97,2,1701,2343,7602.013960939486,2672.0641763646513,14.899392401130179,5.85963968346637
98,2,1702,2343,7617.784837214683,2671.5306615837435,15.525763983897066,-3.867498376126233
99,2,1703,2343,7628.122570082513,2660.273711725251,6.36503423920874,-14.763569370434361
100,2,1704,2343,7633.698815905161,2645.2451569580444,5.670494366887749,-15.053117603584878
101,2,1705,2343,7641.513500290428,2631.1709439445085,8.258335557877992,-13.710139628445852
102,2,1706,2343,7649.779192544764,2617.393300609936,8.294589421454857,-13.770076075908655
103,2,1707,2343,7657.839883616704,2603.674836505389,8.259979972599291,-13.712618727844912
104,2,1708,2343,7666.177022464665,2589.934598825485,8.261850609309466,-13.715724290861752
105,2,1709,2343,7679.5988828205,2581.7981679532254,15.440524881190376,-4.411433751153837
106,2,1710,2343,7693.114842051857,2588.547152438136,14.78314294019235,6.083950277343601
107,2,1711,2343,7706.459589821219,2597.324591177096,13.072291282819354,9.201658796490419
108,2,1712,2343,7719.44710672493,2606.5668927384827,13.08985970452629,9.220022063369456
109,2,1713,2343,7732.327609210001,2615.7720351900402,13.257191770123404,9.078426745056303
110,2,1714,2343,7745.745598415716,2624.2758710234034,13.67919607916951,8.34646946588502
111,2,1715,2343,7759.602486115493,2632.315738847947,14.066701897516683,7.586063910647563
112,2,1716,2343,7773.698008193435,2639.7202107231624,14.437847730990104,7.117026289074987
113,2,1717,2343,7788.309896266274,2646.349982487895,14.832062045633204,6.23188945703331
114,2,1718,2343,7803.592393090728,2652.0881833424137,15.078146293666324,5.55581844435964
115,2,1719,2343,7818.977721439703,2657.4651971926346,15.203628679496417,5.215333478476406
116,2,1720,2343,7834.583675334061,2661.582553534569,15.676976619925355,3.395691993697936
117,2,1721,2343,7850.411789954268,2664.7749313626873,15.713021162041038,3.108762409612308
118,2,1722,2343,7866.199014231974,2667.79031640861,15.782535723431613,2.7537418127938453
119,2,1723,2343,7882.164629845995,2669.678928799024,15.968203613754094,1.790637095082162
120,2,1724,2343,7898.229631539239,2671.3158987719767,15.991698378627746,1.4781493833324642
121,2,1725,2343,7914.03568107119,2672.7794467752906,16.00620331852924,1.4514942198177199
122,2,1726,2343,7929.920123011388,2674.0185255113784,15.991887972256924,1.22574742824937
123,2,1727,2343,7945.877257639903,2676.4157244293197,15.866615203825658,2.68002397099489
124,2,1728,2343,7961.4873052481535,2680.353305177806,15.34917318871095,4.666433710989672
125,2,1729,2343,7977.07023798647,2684.8738559068433,15.48828876269468,4.178874307578671
126,2,1730,2343,7992.886558831456,2688.429348017664,15.72129402767395,3.136790787216498
127,2,1731,2343,8009.070033535601,2690.015963615808,15.961231710640932,0.49476766069793104
128,2,1732,2343,8024.951297574303,2687.2117557904203,15.448619048676395,-4.228651471935837
129,2,1733,2343,8039.942269191014,2682.777652620278,15.548717915650212,-4.026038134349273
130,2,1734,2343,8055.361648174401,2679.393002217473,15.81464619071851,-2.743282199747299
131,2,1735,2343,8062.710821080141,2689.8186376946187,1.617313918473895,15.900625436462006
132,2,1736,2343,8051.348664417199,2700.6869585286026,-12.058797590881127,10.492798969023392
133,2,1737,2343,8037.905815720563,2709.6115616807233,-13.362248457915674,8.928006892290366
134,2,1738,2343,8024.828882059251,2718.524027791215,-13.356683776079034,8.924327843559805
135,2,1739,2343,8010.021842476739,2725.1302127934123,-14.650449778514071,6.543597317622908
136,2,1740,2343,8001.935594501274,2732.3253435898487,-14.579405765985364,6.511109977385316
137,2,1741,2343,7987.432827177176,2738.843444085714,-14.655309957036344,6.545023949407641
138,2,1742,2343,7972.840808114805,2745.3861669967823,-14.674596227885102,6.553768863033774
139,2,1743,2343,7958.221657066585,2751.927322472593,-14.633224920804867,6.535484612410185
140,2,1744,2343,7943.11110691452,2757.4220157081018,-15.196970464166645,5.225654171672435
141,2,1745,2343,7928.0053952267845,2762.6509493293997,-15.194228141249507,5.224562558921846
142,2,1746,2343,7913.235638933999,2767.8839712999325,-15.174137297332077,5.217483573669058
143,2,1747,2343,7898.053450886449,2773.1058913313686,-15.22007645939755,5.233351575891296
144,2,1748,2343,7883.493179107874,2779.7428571101827,-14.231015219712381,7.428181297250189
145,2,1749,2343,7869.739679290992,2787.8758355174477,-13.132153871527466,9.238217847292582
146,2,1750,2343,7857.4669391891875,2798.115603004155,-11.32936817807543,11.264375320114738
147,2,1751,2343,7845.636960751452,2809.355317286994,-11.482858431940691,11.191600497565881
148,2,1752,2343,7834.286951245141,2820.645430558854,-11.349223118647211,11.39015952563658
149,2,1753,2343,7823.142083666075,2832.128645359824,-11.043055293067969,11.56359176792455
150,2,1754,2343,7812.17201187835,2843.728891789955,-11.060264937539161,11.581551379477592
151,2,1755,2343,7801.2606747048985,2855.3108070803937,-11.07334450898267,11.595144087452157
152,2,1756,2343,7789.918040657059,2866.559328443169,-11.542014885150287,11.153660085989937
153,2,1757,2343,7778.632623760932,2878.0231092354707,-11.080279135373033,11.655415044601238
154,2,1758,2343,7768.306385854678,2890.358044545113,-8.574429297392587,13.504312286214272
155,2,1759,2343,7761.218630500844,2904.705006555965,-5.588713904924038,15.066578170473903
156,2,1760,2343,7762.74087794866,2920.5904574646775,3.148490205991561,15.676151478142831
157,2,1761,2343,7770.106745607614,2934.3643230908015,9.969113937589592,12.55633315980905
158,2,1762,2343,7783.672057611573,2942.276051830203,14.579520972476459,6.541408037661443
159,2,1763,2343,7799.241688319794,2943.8247028168776,16.063684118987467,0.54995994083202
160,2,1764,2343,7814.514900561416,2941.327835722388,15.423772610488626,-4.3367419430822345
161,2,1765,2343,7829.664123140793,2936.922540972228,15.438314477199341,-4.520978775274886
162,2,1766,2343,7844.711318400038,2932.258230154252,15.171020764317703,-5.107564544668151
163,2,1767,2343,7859.5652053363665,2926.982776701375,14.937210133449328,-5.694647920248618
164,2,1768,2343,7874.456459858408,2921.261335463449,15.024509049269323,-5.72797947665822
165,2,1769,2343,7889.561621963711,2915.5568982971135,15.019301290201826,-5.72599677125501
166,2,1770,2343,7904.529797104561,2909.8164405497187,15.021572061088005,-5.726536606559472
167,2,1771,2343,7919.328367184812,2903.4864740199823,14.632713098690797,-6.685885162974121
168,2,1772,2343,7933.5805928277105,2896.207505641575,13.572372466772464,-8.642814239192552
169,2,1773,2343,7946.860330024602,2887.403341363571,13.362360214613943,-8.76562914938591
170,2,1774,2343,7960.3544474709215,2878.5955253189627,13.372985017648427,-8.772627268834082
171,2,1775,2343,7973.724800884971,2869.7719993314045,13.388994862510247,-8.783130148293633
172,2,1776,2343,7987.2587538466305,2860.6852552139826,12.979876745629575,-9.464900868591567
173,2,1777,2343,8000.31911600581,2851.2173242130743,12.929900640431578,-9.428516420967668
174,2,1778,2343,8013.335801513989,2841.7662263606226,12.97104618304066,-9.45852100373003
175,2,1779,2343,8026.473174035585,2832.323710903589,12.963015833435467,-9.45266502823789
176,2,1780,2343,8039.244975162078,2822.8581251945334,12.979445177591222,-9.464645806349317
177,2,1781,2343,8052.7056652433685,2817.0954879901437,12.999028183622523,-9.478346136563978
178,2,1782,2343,8065.509247506194,2807.66453896206,12.924948632170228,-9.42432837802647
179,2,1783,2343,8078.529056827454,2798.254102380953,12.901744601247799,-9.407508097272764
180,2,1784,2343,8092.29331458264,2790.0765662308722,13.976281859873975,-7.851445000703466
181,2,1785,2343,8106.437309014353,2782.2652996914494,14.009852582053615,-7.870350560176247
182,2,1786,2343,8120.332160032967,2774.4120144639096,13.993618807986577,-7.861320033566659
183,2,1787,2343,8134.130625078032,2766.6598688533613,13.177560841328587,-7.402872088402008
184,2,1788,2343,8145.501888778127,2760.514897294842,9.268834839951422,-5.206914331424381
185,2,1789,2343,8152.328272190069,2756.5109905316153,5.351006002024363,-3.005942521039215
186,2,1790,2343,8155.534471178769,2754.7055630455698,1.45906969877556,-0.819516866201434
