,type,rcvTime,vehicleId,x_pos,y_pos,x_spd,y_spd
43,2,392,597,8286.285638438156,6533.724303469015,12.263368578185322,-1.174157605429869
44,2,393,597,8298.57422981051,6532.556611945074,12.329690429369638,-1.176753515625197
45,2,394,597,8310.922796324248,6531.398414105765,12.351881779346849,-1.178991020570997
46,2,395,597,8323.040848708943,6530.19593832081,12.353893754312418,-1.254752989006965
47,2,396,597,8335.277412341777,6528.6849713635975,12.220843187739938,-1.6459865691200242
48,2,397,597,8346.070970002753,6527.193644826776,8.909317904113353,-1.222172347382089
49,2,398,597,8352.91131072675,6525.3739657789665,6.981362719226988,-2.242670712587324
50,2,399,597,8354.79354533452,6517.642350178842,-0.146984046829323,-9.394518924933983
51,2,400,597,8353.598050054441,6507.261969966229,-1.356835734850689,-11.216591310192403
52,2,401,597,8352.209449575117,6495.212181149026,-1.490610421703837,-12.32249132786927
53,2,402,597,8350.817264292402,6482.949329400852,-1.487713239924545,-12.298371276116953
54,2,403,597,8349.417006258302,6470.659058011303,-1.479147502119897,-12.227493855568797
55,2,404,597,8347.997574373527,6458.398216663573,-1.4844499856953042,-12.271218264690825
56,2,405,597,8346.074920463305,6446.1727971702285,-1.914378435185305,-12.278602769132496
57,2,406,597,8344.133233126777,6435.303550624136,-1.392691083484038,-8.973482419435301
58,2,407,597,8343.204549958906,6428.054177945799,-1.074294246607167,-7.342732031745646
59,2,408,597,8347.549152082247,6422.526512023276,8.56156404419453,-4.02667611875595
60,2,409,597,8357.99619924626,6420.765867885338,11.281720460343925,-1.898291314057484
61,2,410,597,8370.085969044525,6418.71832076096,12.176309357837386,-2.072622336117033
62,2,411,597,8382.058611116254,6416.607886490656,12.25817754049927,-2.106033159871434
63,2,412,597,8392.618812535928,6414.840715025438,8.377228662682196,-1.417534016653003
64,2,413,597,8399.736194806452,6413.645674283925,7.440548229370772,-1.259010309115207
65,2,414,597,8405.692586957983,6408.525824206945,4.991642175109339,-8.040147958691529
66,2,415,597,8404.20488696283,6397.976887437923,-1.795697620970961,-11.370321860742594
67,2,416,597,8402.14899406621,6385.905597296786,-1.940941542801309,-12.194013809661783
68,2,417,597,8400.330406286275,6373.686904713371,-1.9485583898078231,-12.241829238185304
69,2,418,597,8398.48061680619,6361.484417523725,-1.9547042336515612,-12.280440625662992
70,2,419,597,8396.527682534199,6349.278779186728,-1.9692895383482312,-12.212046731348
71,2,420,597,8394.644265139937,6337.04918807554,-1.9669365399220051,-12.197364404349093
72,2,421,597,8392.830731691456,6326.353112522235,-1.418784208966277,-8.798326905623709
73,2,422,597,8391.862702136346,6319.317662204146,-1.154489296746295,-7.159496048641244
74,2,423,597,8387.521765461368,6312.752188565831,-6.8049845972815195,-6.445125559490397
75,2,424,597,8377.16238309712,6313.724919309775,-11.180336398743938,1.766480832986307
76,2,425,597,8365.017084669349,6315.605841219806,-12.234901042049536,1.9331906545954722
77,2,426,597,8353.007226740518,6317.5517902821075,-12.207101922825656,1.9288615118135732
78,2,427,597,8340.871974926651,6319.466836330962,-12.214267573156562,1.929887583407151
79,2,428,597,8328.549057789009,6321.4153134915605,-12.223235610369377,1.931296346954615
80,2,429,597,8316.18042897383,6323.351943782804,-12.251288984835652,1.936077757059309
81,2,430,597,8303.827469950498,6325.410955702668,-12.17557257626754,2.238299513670624
82,2,431,597,8291.596355534304,6327.948938511405,-12.083521441665352,2.725631130694683
83,2,432,597,8281.629085082504,6330.1995144068815,-7.986785473232782,1.8019388534406042
84,2,433,597,8276.044683609196,6331.446303633568,-3.6211682821815163,0.8176395010718721
