,type,rcvTime,vehicleId,x_pos,y_pos,x_spd,y_spd
48,2,2965,4299,10077.775847277793,2592.7480917931675,-8.539921115160753,12.65657874623069
49,2,2966,4299,10068.790444993505,2604.936376706217,-9.228465247379638,12.084192564268951
50,2,2967,4299,10059.860242869143,2617.013025928673,-8.9289029709308,12.336409516976124
51,2,2968,4299,10049.700127349162,2628.621492549372,-10.174068264782475,11.302455953064575
52,2,2969,4299,10039.27920207126,2637.357209122176,-9.414226831843063,7.203339461099492
53,2,2970,4299,10032.52694458986,2640.350726714084,-7.266163758721899,1.166031569184074
54,2,2971,4299,10025.593912530763,2636.5257861759064,-7.438273347839519,-3.977709361872371
55,2,2972,4299,10015.955741599522,2636.2167751694465,-10.478194883779036,0.895136982043996
56,2,2973,4299,10005.995356322033,2643.0241135170672,-8.49029419684696,9.192826996458429
57,2,2974,4299,9999.586124732712,2655.546802344348,-8.604886921724292,11.72275364338477
58,2,2975,4299,9985.934725202986,2662.2004610848653,-13.725530417427539,6.655820210529491
59,2,2976,4299,9972.908605305696,2670.2181641624625,-12.66576186696018,8.371144495351553
60,2,2977,4299,9960.01182999437,2678.6459856279894,-12.721845245328716,8.408348003281363
61,2,2978,4299,9947.386993615964,2687.050508336917,-12.687298153602518,8.385738232012695
62,2,2979,4299,9934.91105617936,2695.46422439697,-12.751313683899726,8.42819604475014
63,2,2980,4299,9922.419461416936,2703.8805709049143,-12.692968859086314,8.389787355790299
64,2,2981,4299,9909.58459788164,2712.3024533166736,-12.729022198278836,8.41367003315491
65,2,2982,4299,9897.21217712262,2721.3055528085456,-11.851974301008303,9.535442252281866
66,2,2983,4299,9886.378714443186,2732.0554845653837,-9.76688039436154,11.77000306056384
67,2,2984,4299,9876.79071541453,2743.828172249679,-9.644055335390231,11.867994174185613
68,2,2985,4299,9868.826696962804,2756.8155446589294,-7.943965570550017,12.97407090451176
69,2,2986,4299,9860.994671458822,2769.791211374657,-7.938358724597345,12.960480505209441
70,2,2987,4299,9853.119840638647,2782.8020152074523,-7.988378210682826,13.041316136010705
71,2,2988,4299,9845.261605590269,2795.7994100799915,-7.993742618899033,13.040402970998693
72,2,2989,4299,9837.474173826327,2808.7779862733346,-7.9790881090882095,13.01586357664026
73,2,2990,4299,9828.701303202286,2821.1409888069525,-9.553159381044228,11.82500315127457
74,2,2991,4299,9818.96113224021,2832.9260653683823,-9.68163312123495,11.83583851909973
75,2,2992,4299,9809.318771489157,2844.7453298702803,-9.642668240574256,11.788237196033352
76,2,2993,4299,9799.657703708453,2856.510282043563,-9.595339381864843,11.822104657424351
77,2,2994,4299,9790.019655606335,2868.4137949059686,-9.520257085843484,11.829954352448748
78,2,2995,4299,9780.125672283733,2880.2941732980344,-9.578575439363535,11.902381376706906
79,2,2996,4299,9770.694396180139,2892.148470454118,-9.581493439148868,11.905932800252586
80,2,2997,4299,9761.166630749944,2904.01124852213,-10.20794423560549,11.327422193314966
81,2,2998,4299,9751.128118816434,2915.4640395615365,-9.61229903237051,11.752990007362573
82,2,2999,4299,9741.46246628962,2927.3770430469604,-9.252127537883275,12.095102305435546
83,2,3000,4299,9732.18483047121,2939.4261843408367,-9.485354402626617,11.9288669560882
84,2,3001,4299,9722.672653130048,2951.261130846695,-9.582377393725956,11.869796809998586
85,2,3002,4299,9712.952805033636,2963.1370057506338,-9.582771770352787,11.86990637575181
86,2,3003,4299,9703.526910511166,2974.991139173506,-9.572237368221872,11.8470769809942
87,2,3004,4299,9695.38193403786,2985.0146861166913,-6.840299669410453,8.466772949262861
88,2,3005,4299,9690.17825137379,2991.6850889672737,-3.886753467071479,5.10509455165892
89,2,3006,4299,9690.752702588228,2998.6201830975906,2.837755086266911,8.27773391312833
90,2,3007,4299,9698.91496608843,3004.261912913526,8.914400635116372,5.884352633487247
91,2,3008,4299,9708.918988687843,3010.6888090259085,10.452395398051099,6.89949286210478
92,2,3009,4299,9719.71816149586,3018.033475046469,10.875976817816655,7.17907413875644
93,2,3010,4299,9728.490301297756,3023.823417678687,7.120284832508977,4.700154722042572
94,2,3011,4299,9733.340899345105,3027.196850277396,3.367310110390436,2.22303600276474
